ztf_id,ocsvm_score,ocsvm_outlier
ZTF19aalbrgu,5.061779737846862,1
ZTF19aaniqrr,2.172836776340226,1
ZTF19aanmdsr,10.643996123602363,1
ZTF19aanirdx,8.445364207564964,1
ZTF19aanircs,14.248039291424313,1
ZTF19aanovps,11.65929947283852,1
ZTF19aanmeyw,6.226493919746893,1
ZTF18accngxc,0.6339582167829505,1
ZTF19aanesxt,7.052379321062155,1
ZTF19aanrrqu,18.426482959217488,1
ZTF19aanramr,19.073513476258796,1
ZTF19aaneugz,16.43194055073873,1
ZTF19aanpcep,11.873133315622873,1
ZTF19aansyyn,19.200359205296003,1
ZTF19aaomkvl,8.449983251957455,1
ZTF19aanuhox,16.56246288817068,1
ZTF19aanxgrz,1.5068620983126806,1
ZTF19aaokist,19.946013484400027,1
ZTF19aanuuen,17.16097270039635,1
ZTF19aanxosu,14.721376666104256,1
ZTF19aapfnym,8.268485178851073,1
ZTF19aapafit,17.165933655607205,1
ZTF19aaoyjoz,8.568424922254401,1
ZTF19aaoyech,18.76221173674523,1
ZTF19aaozpew,12.793515743930584,1
ZTF19aaozplq,11.011704792472855,1
ZTF19aapadxs,15.19929387099485,1
ZTF19aaqtyku,7.680994800144369,1
ZTF19aapafqd,14.766868546892574,1
ZTF19aapbfot,15.372713346220586,1
ZTF19aapbgmp,8.226006846945914,1
ZTF19aaphmto,10.971976432390115,1
ZTF19aapeime,0.7782413009736118,1
ZTF19aaozsuh,15.539370057477534,1
ZTF19aarfyvc,13.768321729139792,1
ZTF19aapszzy,9.16917004145018,1
ZTF19aapnzde,10.646980255980942,1
ZTF19aapocyd,16.355290468749864,1
ZTF19aaoxvfe,13.867531675983152,1
ZTF19aaputrv,7.73105304270004,1
ZTF19aaqdkrm,19.82810234921878,1
ZTF19aardunx,6.505154636999606,1
ZTF19aaqxosb,8.11492576927867,1
ZTF19aaraxhh,15.357507634178383,1
ZTF19aarfksi,12.939024350591566,1
ZTF19aariwpf,7.127571809480273,1
ZTF19aawsdlq,6.172549478549641,1
ZTF19aaqxcfs,9.004652356262312,1
ZTF19aarifvr,0.0004828161514538465,1
ZTF19aarhxgn,7.975295372198019,1
ZTF19aarfkch,19.430103912100485,1
ZTF19aarlefl,10.692656965767618,1
ZTF19aapzbjr,15.210067084418448,1
ZTF19aarixue,14.440512859325224,1
